	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Orai1	1304.6641411727	-0.124109391646829	0.150898275539004	-0.822470576310529	0.410809126117188	0.805897926474512
Orai2	534.233201828971	-0.184019568833375	0.107088137053319	-1.71839359519114	0.0857248477928252	0.469680495863053
Orai3	516.181163782537	-0.0897980053135694	0.118360123094429	-0.758684622539024	0.448041237838746	0.821984995892944
Oraov1	312.594481657758	-0.0876439795569937	0.130903800023657	-0.669529681652896	0.503157653270763	0.84779660094108
Orc1	908.244032917553	0.106663494858097	0.169439947838602	0.629506183274433	0.529017721951493	0.858353954023315
Orc2	1820.37183905115	0.0944306869096254	0.130844694308764	0.721700542834318	0.470478608277158	0.833558950157255
Orc3	2340.71382405533	0.139546114413865	0.0673439408598089	2.07214060585436	0.0382523304572547	0.329329036536555
Orc4	1346.75027816611	0.0228668451835598	0.08046830588796	0.284172071615356	0.776278517186148	0.948750014679999
Orc5	886.550694217254	0.107342138000798	0.103774879760404	1.034374968669	0.30096090171584	0.734394401065884
Orc6	1555.79471486911	0.0991143402678099	0.13655443826106	0.725822913776894	0.467947338006885	0.833167524368594
Orm2	29.7174620406791	0.412009017653025	0.313021987615921	1.31623027759495	0.188096764257637	0.627263082386992
Orm3	22.9671957426168	0.0368182975950829	0.338325514379739	0.108825069438179	0.913341239368593	0.984888085667281
Ormdl1	667.049714014529	-0.0116845226485874	0.103387418475287	-0.113016872080817	0.910017178928596	0.984486313809844
Ormdl2	295.877097096755	-0.209181623075271	0.14323503357477	-1.46040823850596	0.144177909919302	0.569104885769687
Ormdl3	512.50316290399	0.0754589777137994	0.137818357973899	0.547524864053964	0.584018193229046	0.882566893994692
Os9	2593.61163001135	0.00824658819678789	0.0828408922506812	0.0995473125981461	0.920703724403128	0.986274220651513
Osbp	1322.83393793372	0.0784351066130536	0.103691147846976	0.756430112325554	0.449391359521505	0.822874704691662
Osbpl10	8.87328676124595	0.704011651863387	0.420124596454256	1.67572110227553	0.093792834429449	0.486600039225794
Osbpl11	1184.66869599523	0.0967526538678492	0.0899342100181787	1.07581590863246	0.28200959597819	0.719953660826358
Osbpl1a	84.03179009346	0.0950688563248629	0.246710888775987	0.385345198165068	0.699981678850589	0.924850412981563
Osbpl2	983.093845635895	0.134444983724345	0.0832941558065489	1.61409864140522	0.106506032037892	0.512271010194749
Osbpl3	1870.90687455348	0.677130427688241	0.16730350329502	4.04731768523819	5.18079057146885e-05	0.00396097341485919
Osbpl5	212.166415100175	0.115250849454272	0.13788509225009	0.835847063475399	0.403240946087492	0.80191638600835
Osbpl6	5.16410285261938	0.104466048699405	0.421545507680178	0.247816776115811	0.804276174272063	0.957715412360431
Osbpl7	364.525158111289	-0.105960623087835	0.122385708444959	-0.865792455950766	0.386603987008009	0.793409062182038
Osbpl8	4468.70130020373	0.27394489308365	0.112730617764036	2.43008419999137	0.015095315516299	0.209345351138705
Osbpl9	4150.80890818153	-0.0616035969313764	0.109262930302703	-0.563810587549769	0.572883045556349	0.878873797685711
Oscp1	115.137198491798	0.335572754260982	0.197781745935768	1.69668213147417	0.0897567726654384	0.478456106194997
Oser1	181.309464970956	-0.0284732375839338	0.189305843567542	-0.150408656422562	0.880442212125711	0.976694494160534
Osgep	491.272778536862	0.181227718391856	0.128761280516761	1.40747061278461	0.159287885414144	0.595193416918406
Osgepl1	397.113009407943	0.150982200196468	0.12834320471314	1.1763941887997	0.239437392851073	0.683981081743119
Osgin1	13.0668439075107	-0.00755754394278591	0.402111352588241	-0.0187946545009009	0.985004918161351	0.996927562809785
Osgin2	591.472380174989	0.0273191728965125	0.0910896915004887	0.299915088595573	0.764241924797044	0.945190246670574
Osm	987.194881332744	-0.0469222290805287	0.166666454958183	-0.28153373210165	0.778301059407734	0.949428423701906
Osmr	63.9784096931518	-0.268833392858403	0.33121077398119	-0.811668623055331	0.416981803260942	0.80708285963216
Osr2	27.7364946573385	0.464994612325121	0.312281063273369	1.4890259673481	0.136480530916296	0.556455305780946
Ost4	1077.7818510321	0.012466794174004	0.125354867631246	0.0994520149841919	0.920779385440386	0.986274220651513
Ostc	2228.27345580561	-0.0832491122922353	0.0788766040305699	-1.05543479356655	0.291226517024863	0.727236053273231
Ostf1	8357.19294318124	0.0109098793670439	0.089339048068845	0.122117703320912	0.902805801589255	0.982163010270618
Ostm1	1075.84197760133	0.0644923548872904	0.0821843635422882	0.784727801099362	0.432613179023974	0.813178614371936
Ostn	6.0155455104692	0.13897409896793	0.419770294746697	0.331071780702805	0.7405902665226	0.937316070606491
Otub1	1823.27446918237	-0.121882072433983	0.0719268708831539	-1.69452766313138	0.0901650596372927	0.479228016510941
Otub2	217.904146969489	0.1224838481142	0.151582789443626	0.808032683418534	0.419071767576953	0.807435982974075
Otud1	150.371468576415	0.162171075951301	0.232858023316791	0.696437570161264	0.486154841447645	0.840831118768749
Otud3	162.22398592737	-0.154412985147196	0.150445739027985	-1.02636994669868	0.304717238422156	0.736383241777539
Otud4	2979.2802295174	0.262033164454762	0.121001167454865	2.16554244860904	0.030346168300093	0.296178452133446
Otud5	4104.45586813106	0.00830347309850251	0.0751554142047598	0.110484030809541	0.912025513900162	0.984793277147209
Otud6b	963.443306384514	0.00166556433600154	0.103331327245251	0.0161186774660158	0.987139712987357	0.996927562809785
Otud7a	6.12850644882428	-0.278133106892925	0.425801209567376	-0.653199428849708	0.513627718409528	0.853587783502855
Otud7b	1493.56841068258	0.0580575211500192	0.0921516521499323	0.630021489528572	0.528680524459617	0.858353954023315
Otulin	1275.57057793175	0.28265363243368	0.0777379463686942	3.63598018261398	0.00027692562181682	0.0139736304302192
Otx1	16.1026487935791	-0.00460206731526723	0.425260998658022	-0.0108217478908006	0.991365662965554	0.996927562809785
Ovca2	285.495039556285	0.160422387566088	0.126927319426517	1.26389171606955	0.206268895517277	0.644838647055964
Ovgp1	50.3424949190285	0.0585590482216305	0.280060641679712	0.209094172856323	0.834374723555784	0.967041992684027
Ovol1	13.8934443373817	-0.130642607395572	0.418336730340773	-0.312290549503392	0.754819721575479	0.941842418879724
Ovol2	57.9964927683143	0.470464954022783	0.3201577486741	1.46947858039097	0.141703027377596	0.564816800348545
Oxa1l	1047.53201591444	-0.0506700686974087	0.0994142559900772	-0.50968614302627	0.61027136248826	0.894006720813888
Oxct1	5323.87323954495	0.206454670378528	0.0783904899567706	2.63366985577434	0.0084467574977594	0.150486366387354
Oxld1	145.903659515027	-0.158145169985065	0.220575324610369	-0.716966733538383	0.473394623345597	0.834734704112101
Oxnad1	581.179415495918	-0.111256605640056	0.110181123414938	-1.00976103884028	0.312609790674524	0.741570358434808
