	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
1600002K03Rik	265.2110018989	-0.247580043489565	0.13304406502396	-1.86088754462649	0.0627600590567551	0.999939633922029
1600012H06Rik	439.115466379298	-0.00233907346792549	0.158287887943311	-0.0147773370301283	0.988209820038432	0.999939633922029
1600014C10Rik	1070.3781586484	-0.150636129279496	0.149063821349588	-1.01054788422618	0.312232870133458	0.999939633922029
1600016N20Rik	92.6114445259229	0.03903995457353	0.245796201661269	0.158830585296557	0.873802351099334	0.999939633922029
1600020E01Rik	277.807296496525	-0.0405336261308761	0.154100522106975	-0.263033671636349	0.792524626417505	0.999939633922029
1600023N17Rik	23.4618108806042	-0.343599568839977	0.350805065492827	-0.979460112291343	0.327352687976467	0.999939633922029
1700001G11Rik	30.6200061079408	-0.0390155440423755	0.272616884982604	-0.143114921311148	0.886199420747252	0.999939633922029
1700001G17Rik	7.13204193642895	-0.529716713433095	0.422505915084177	-1.25374981632519	0.209932954792201	0.999939633922029
1700001K19Rik	14.49215224209	-0.180508784463846	0.364083100531664	-0.495790066059787	0.62004253433123	0.999939633922029
1700001L05Rik	58.2055847829594	-0.0929412103233075	0.331153590337916	-0.280658923940605	0.778972016818034	0.999939633922029
1700001O22Rik	60.2934710177308	0.0304612159018063	0.287732993853897	0.105866259874506	0.915688464308961	0.999939633922029
1700003M07Rik	15.9347620666999	-0.15929621694734	0.399572653377649	-0.398666464285741	0.690138981264381	0.999939633922029
1700007J10Rik	7.46915617803029	-0.391360475223564	0.423066365990414	-0.925056933579143	0.354936293212429	0.999939633922029
1700007K13Rik	32.9049447966684	-0.0215905319338292	0.345303958714312	-0.0625261639461601	0.950143826883125	0.999939633922029
1700007L15Rik	98.0950981028712	-0.10479131610392	0.188734411905533	-0.555231635004492	0.578736233315308	0.999939633922029
1700008J07Rik	84.8278320117224	0.275042098587457	0.215966018413843	1.27354340561305	0.202825280243141	0.999939633922029
1700010I14Rik	125.501830026978	-0.0743871918723577	0.163092185012471	-0.456105189017302	0.648314338947996	0.999939633922029
1700012B09Rik	11.2772487099593	0.0689497364472924	0.397786626433528	0.173333470422275	0.862389316261341	0.999939633922029
1700012D01Rik	37.8602636263263	-0.151659477105999	0.288415259226909	-0.52583721649305	0.599001314010298	0.999939633922029
1700012D14Rik	22.1386946132018	-0.17167558157579	0.354415778596506	-0.484390345868994	0.628108868610724	0.999939633922029
1700017B05Rik	517.385325954321	0.0758248999593228	0.214847006036629	0.352925094736463	0.724144596984361	0.999939633922029
1700019D03Rik	20.2884954491836	0.0731587675765879	0.413208443714108	0.177050514551453	0.859468711409924	0.999939633922029
1700019G17Rik	143.166382320017	-0.156991340947501	0.179993477131364	-0.872205723504773	0.383096157688613	0.999939633922029
1700019L03Rik	18.3460313638503	-0.345877084033136	0.333762760613257	-1.03629621051078	0.300063973514806	0.999939633922029
1700020I14Rik	1355.736307394	-0.122715583877463	0.0844106742358578	-1.45379224829522	0.146003913264522	0.999939633922029
1700021F05Rik	234.872338428396	-0.160358232206247	0.145078460230495	-1.10532074817637	0.269020630640932	0.999939633922029
1700021K19Rik	827.31365842425	-0.00548318852657623	0.0948727685527381	-0.0577951777967586	0.953911779321026	0.999939633922029
1700022I11Rik	9.60309350685881	0.56070947477338	0.425217747231714	1.31864081032308	0.187289223384833	0.999939633922029
1700023L04Rik	9.63822446931549	-0.381250425120412	0.417622420397414	-0.91290698607036	0.361291462986472	0.999939633922029
1700025G04Rik	1555.66007853071	-0.361482939965581	0.120185444404463	-3.007709808428	0.00263224356858607	0.867982316741257
1700028E10Rik	32.3801498943509	-0.342530686755515	0.308553849665743	-1.11011639338345	0.266948873916567	0.999939633922029
1700028I16Rik	8.46490009141007	-0.483527397265134	0.412382737312528	-1.17252094599365	0.240987967628324	0.999939633922029
1700028J19Rik	12.6251015057662	0.234771139793246	0.385957673206664	0.608282089180116	0.543000398046591	0.999939633922029
1700028K03Rik	11.6483889328006	-0.411686975696509	0.396359196861915	-1.03867143478932	0.298957570539795	0.999939633922029
1700029I15Rik	14.1528298372336	0.0334717466318609	0.383506097239287	0.0872782646033821	0.930450330416084	0.999939633922029
1700029J07Rik	31.72475107926	-0.131015266347948	0.317278383621317	-0.412934738423024	0.679654428817975	0.999939633922029
1700030C10Rik	17.5183188305383	0.393734046804295	0.378378618585202	1.04058217738758	0.298069506415827	0.999939633922029
1700030J22Rik	18.7418804880898	0.363644311801241	0.363260754389226	1.00105587352165	0.316799796666429	0.999939633922029
1700030K09Rik	229.609865621993	0.00744201316688934	0.129728990078826	0.0573658452314122	0.954253769736334	0.999939633922029
1700034F02Rik	7.82730590137024	0.160315156269511	0.406349587930642	0.394525209403865	0.693193318942275	0.999939633922029
1700037C18Rik	76.2146220122282	0.0645326884915977	0.200355607710741	0.322090752681928	0.747383943598575	0.999939633922029
1700037H04Rik	491.826387921729	0.0107329139019582	0.123538648434423	0.0868789972852539	0.930767694123943	0.999939633922029
1700040L02Rik	10.7732564887364	0.00174842047732277	0.41952629976584	0.00416760636531884	0.99667474085165	0.999939633922029
1700042O10Rik	28.9185858816305	-0.325995641158842	0.337659001163023	-0.965458169443114	0.334315378075056	0.999939633922029
1700048O20Rik	55.7745640047605	-0.317520963676511	0.336842263634056	-0.942639917719661	0.345865114776247	0.999939633922029
1700049G17Rik	124.079767621152	-0.237398981958104	0.244244370710726	-0.971973197446872	0.331063882687814	0.999939633922029
1700052K11Rik	174.974563217977	-0.112524988193789	0.155415019692225	-0.724029044403991	0.469047904117927	0.999939633922029
1700052N19Rik	689.136653491415	0.0228195025371479	0.0921220088314493	0.247709562857009	0.804359132340175	0.999939633922029
1700056E22Rik	55.310896559078	-0.065241462573725	0.282187531269167	-0.231198955815996	0.817160241170075	0.999939633922029
1700061G19Rik	6.88090546876754	-0.00414266788722044	0.418260771142282	-0.00990450975334524	0.992097473791095	0.999939633922029
1700064M15Rik	9.6879044953519	0.204223480967223	0.421560347103201	0.484446609769081	0.628068946467433	0.999939633922029
1700066B19Rik	82.1251456279438	0.0978317021910463	0.22541546182661	0.434006174191808	0.6642839575378	0.999939633922029
1700066M21Rik	229.560437520865	0.123031996181739	0.143987636901852	0.854462222097599	0.392848932723038	0.999939633922029
1700067K01Rik	11.6338586915746	-0.197878234677283	0.395610887631732	-0.500183996102466	0.616945526116155	0.999939633922029
1700084E18Rik	18.7441280227653	-0.410521568977379	0.382979149119381	-1.07191623857677	0.283757655837062	0.999939633922029
1700086O06Rik	51.2402970641112	0.123173802177814	0.253844612480155	0.485233076149855	0.627511021901242	0.999939633922029
1700092M07Rik	11.4309071189111	0.0650670489427574	0.424670991579138	0.15321755013406	0.878226718076056	0.999939633922029
1700094D03Rik	150.43337614014	-0.144829058228742	0.183100715234259	-0.790980297610783	0.428955488829397	0.999939633922029
1700096K18Rik	60.1761039620722	-0.105320098951779	0.229130318070429	-0.459651519880514	0.645766372807915	0.999939633922029
1700097N02Rik	94.7359584018584	0.0566448399039367	0.251776831423262	0.224980350986748	0.821994560080667	0.999939633922029
1700101I11Rik	17.7080774534096	0.042812400648344	0.357653482053615	0.119703575657977	0.904717967764085	0.999939633922029
1700102H20Rik	8.12140064168127	-0.943886561545849	0.414379442311803	-2.27783153594674	0.0227366166327935	0.999939633922029
1700102P08Rik	10.701008446562	-0.31891532106474	0.403362643765215	-0.790641686815129	0.429153113372831	0.999939633922029
1700109H08Rik	57.8224908176833	-0.281021962970017	0.326109745550088	-0.861740462542705	0.388830354177566	0.999939633922029
1700110K17Rik	10.2078593301134	-0.0735228344676104	0.418659053804178	-0.175615059078597	0.860596370790447	0.999939633922029
1700112H15Rik	14.1242700272965	0.484115593053903	0.352040805964732	1.37516897146975	0.16907906548729	0.999939633922029
1700113A16Rik	61.9099940102869	-0.118396302928978	0.246645919769805	-0.480025386349293	0.631209341796521	0.999939633922029
1700120K04Rik	7.21962817886395	-0.622287044985207	0.420988015244603	-1.47815857566312	0.139365338667502	0.999939633922029
1700123M08Rik	27.0773522254723	-0.0849315512436264	0.335984468294122	-0.252784158966768	0.80043500954984	0.999939633922029
1700123O20Rik	941.420116557557	-0.210452810529893	0.10270403497228	-2.04911920536223	0.0404504599419242	0.999939633922029
1810010H24Rik	32.0554631108068	-0.435703428660457	0.301733314231607	-1.44400173302049	0.148738487855034	0.999939633922029
1810012K16Rik	11.0091416028182	-0.0511481604934168	0.402971993828425	-0.126927333106912	0.898997912909432	0.999939633922029
1810013L24Rik	1383.72790482409	-0.0104024530710628	0.139530122781654	-0.0745534574447499	0.940570006586343	0.999939633922029
1810014B01Rik	66.8709822131546	-0.154673633776767	0.22498503731532	-0.687484090597501	0.491777722896835	0.999939633922029
1810022K09Rik	503.238672240666	-0.0218162987066752	0.117302845663446	-0.18598268936517	0.852458336375163	0.999939633922029
1810024B03Rik	20.1801092254169	-0.378923490536876	0.347498298632928	-1.09043264967793	0.275522606154719	0.999939633922029
1810026B05Rik	976.085128290165	0.0258955957417937	0.102985832912116	0.251448136210074	0.80146765551884	0.999939633922029
1810026J23Rik	782.738781000217	-0.123726573738325	0.0823533360817393	-1.50238690531639	0.132997216182322	0.999939633922029
1810030O07Rik	1023.04988495477	-0.0165560466490682	0.070989812498795	-0.233217219010815	0.815592735633104	0.999939633922029
1810032O08Rik	618.714002032572	-0.267248479399184	0.200464153999457	-1.33314846603402	0.182483087124727	0.999939633922029
1810034E14Rik	96.2168679079508	-0.000967951281232348	0.205673360628248	-0.00470625499712579	0.996244965660204	0.999939633922029
1810037I17Rik	1770.79738945431	-0.0116952103183609	0.124241434782723	-0.0941329302805766	0.925003561931728	0.999939633922029
1810043G02Rik	156.446424403526	0.137528814618551	0.175388420943516	0.784138507426563	0.432958842472655	0.999939633922029
1810043H04Rik	253.580809790123	0.0547164529050448	0.151880933048198	0.360258867304173	0.718653556125447	0.999939633922029
1810044D09Rik	62.267355056856	0.0294970868204076	0.253672615355534	0.116280138394387	0.907430526088835	0.999939633922029
1810055G02Rik	341.474688147666	-0.121832134627779	0.116001398610115	-1.05026435963295	0.293596586503805	0.999939633922029
1810058I24Rik	630.366303170652	-0.0756237753445103	0.137072470986416	-0.551706515541001	0.581149445231741	0.999939633922029
1810062G17Rik	33.8130009631693	-0.106861629445874	0.318635911252642	-0.335372209070134	0.737344329227042	0.999939633922029
2010002M12Rik	20.7323794535625	-0.136296257594874	0.304481472485801	-0.447633993891796	0.654417365497002	0.999939633922029
2010005H15Rik	52.6153458459799	-0.0243051079919527	0.316663656053579	-0.0767537023189054	0.938819482229864	0.999939633922029
2010012O05Rik	158.823418775556	-0.0553470002705245	0.162445448066112	-0.340711302959991	0.733320928745663	0.999939633922029
2010015L04Rik	32.1536573543431	0.387461906257916	0.37714890969604	1.02734462780281	0.304258215085967	0.999939633922029
2010016I18Rik	182.683294837804	-0.123430497070165	0.243410806519675	-0.50708717018358	0.612093656673861	0.999939633922029
2010107E04Rik	1365.61128128691	-0.0294964048217158	0.115238796760925	-0.25595897953455	0.797982511975028	0.999939633922029
2010107G23Rik	38.9809993826518	-0.0830041674271677	0.272412766157392	-0.304699991112789	0.760594656380603	0.999939633922029
2010109A12Rik	9.35100029294655	0.0956974988214436	0.401831621984152	0.238153230322968	0.811762250336838	0.999939633922029
2010111I01Rik	1494.54356001767	0.0598398574036444	0.14100395733007	0.424384240958343	0.671285611781004	0.999939633922029
2010204K13Rik	63.7675849375391	-0.232789416853297	0.275614853902623	-0.844618544889977	0.398323851462242	0.999939633922029
2010300C02Rik	39.0410362261518	0.717142284726115	0.318674345437398	2.25039227347215	0.0244240550497453	0.999939633922029
2010315B03Rik	305.816713711808	-0.0861458964621914	0.186044155745584	-0.46304005689916	0.643335655085286	0.999939633922029
2010320M18Rik	118.540055761096	-0.0362144910044378	0.197183844693741	-0.183658509451852	0.854281359816635	0.999939633922029
2200002D01Rik	7.26382589390896	0.0661278598274869	0.424605126016606	0.155739664397977	0.876238230948963	0.999939633922029
2210011C24Rik	9.50062989503526	0.334974540748669	0.420488715748319	0.796631462874182	0.425665099047065	0.999939633922029
2210013O21Rik	301.512351788563	-0.241750087227609	0.143846457365602	-1.68061203351831	0.0928382969147648	0.999939633922029
2210015D19Rik	106.83803509834	0.0962248613660156	0.181204835402001	0.531028110549821	0.595399299605635	0.999939633922029
2210016F16Rik	1529.29646948499	-0.0557707668543325	0.0764611329831732	-0.729400215225766	0.465756886187042	0.999939633922029
2210016L21Rik	571.097539250091	0.0734121019419853	0.0937966337697885	0.782673098079038	0.43381910377878	0.999939633922029
2210018M11Rik	1157.68464941254	-0.0211581617983862	0.0848553029455756	-0.249344013443174	0.803094688370788	0.999939633922029
2210404O09Rik	176.493287795503	0.0854840932283295	0.150784886095897	0.566927464958012	0.570763463398306	0.999939633922029
2210408F21Rik	30.0269098065902	-0.248967510749628	0.315488603023311	-0.789148984666278	0.430024934759338	0.999939633922029
2210408I21Rik	84.199799020292	-0.107680302838987	0.211042309556317	-0.510230877710578	0.609889722144967	0.999939633922029
2210416O15Rik	29.1859335039575	-0.338852460601847	0.310547321159012	-1.09114597845248	0.275208654057999	0.999939633922029
2300009A05Rik	116.948602258984	0.0641718436576067	0.185159034747665	0.346576896693485	0.728909205111985	0.999939633922029
2310001H17Rik	502.389453856373	0.0986840406534951	0.14850963532365	0.66449587892685	0.50637298567618	0.999939633922029
2310003H01Rik	459.552279208896	-0.0514455705280264	0.11816728504506	-0.435362211363397	0.663299534922158	0.999939633922029
2310007L24Rik	16.187092702566	-1.3183004620091	0.40973479707747	-3.21744814307252	0.00129336405058269	0.681428958876586
2310009A05Rik	160.34232380867	-0.0875129567402771	0.149832108129273	-0.584073452832768	0.559170894634815	0.999939633922029
2310009B15Rik	144.142685527431	0.0365690144043083	0.159287344136854	0.229578907241302	0.818418998699991	0.999939633922029
2310010J17Rik	150.580186062775	-0.0792737796198429	0.174456047839927	-0.454405453989081	0.649537027568429	0.999939633922029
2310011J03Rik	834.647431515916	-0.0611459835881102	0.0987060257113683	-0.619475692060691	0.535603030561692	0.999939633922029
2310014L17Rik	126.409113448109	-0.0538309009421487	0.292967827404648	-0.183743387180181	0.854214770286601	0.999939633922029
2310015A10Rik	94.9466906458819	-0.454420249725151	0.203829516556615	-2.22941337153656	0.0257864133569579	0.999939633922029
2310022A10Rik	301.838962791158	-0.26193148046653	0.16169439310404	-1.61991690273388	0.105250128412434	0.999939633922029
2310022B05Rik	207.072588432856	0.0484597993608206	0.136239370528633	0.355696001624112	0.722068239709515	0.999939633922029
2310033P09Rik	281.570432207694	0.0741653519972382	0.139057401376471	0.533343434172554	0.593795866357059	0.999939633922029
2310034G01Rik	13.3984714745763	-0.00113775033059869	0.369809591721078	-0.00307658415592643	0.997545244874504	0.999939633922029
2310035C23Rik	1286.29585584256	-0.0246884125026865	0.0923979149533978	-0.267196640910549	0.789317762328065	0.999939633922029
2310036O22Rik	2435.7831302457	0.0235064638381063	0.101337183957786	0.231962868120536	0.816566854192073	0.999939633922029
2310039H08Rik	293.298469054615	-0.139003856021168	0.156855469746477	-0.8861906839834	0.375514782872783	0.999939633922029
2310040G24Rik	14.4853629506405	0.0746876693807073	0.398361494019108	0.187487170577598	0.851278681733926	0.999939633922029
2310045N01Rik	395.878079370132	-0.122509660968269	0.114975231936387	-1.06553088787028	0.28663575561249	0.999939633922029
2310047M10Rik	427.973591625389	-0.105385413937969	0.129245995562201	-0.815386298659064	0.414851224581931	0.999939633922029
2310057M21Rik	346.040371027439	-0.135141670014094	0.100353268487093	-1.34665937693374	0.178089961280749	0.999939633922029
2310061I04Rik	158.787993972387	-0.192248488269036	0.152385773821793	-1.26159078664298	0.207096073149768	0.999939633922029
2310061J03Rik	60.792728475834	0.042018025880544	0.236829192849062	0.177419115333992	0.859179193627337	0.999939633922029
2310067B10Rik	843.048060541688	0.0788342978663416	0.112513887391793	0.700662822108587	0.48351346286899	0.999939633922029
2310068J16Rik	11.3662216807554	0.15094712759327	0.407467357199196	0.370452074077379	0.711045679704394	0.999939633922029
2410002F23Rik	942.855748317825	-0.115471462368099	0.187138764081834	-0.617036576759719	0.537210600304931	0.999939633922029
2410004B18Rik	335.533734658017	0.041869732953611	0.124075439342143	0.33745383595341	0.735774806826205	0.999939633922029
2410004N09Rik	437.289495463605	-0.0974850085219384	0.122491285194633	-0.795852605897954	0.426117711107234	0.999939633922029
2410004P03Rik	45.8555085373283	-0.341504315970473	0.285291623725499	-1.19703590140824	0.231292561721564	0.999939633922029
2410006H16Rik	3586.51308985435	-0.199463774690221	0.128362869255059	-1.55390554798119	0.120206948166448	0.999939633922029
2410015M20Rik	1142.26890520202	-0.0775148253392536	0.11357035098662	-0.682526950615708	0.494905807220883	0.999939633922029
2410016O06Rik	712.353943193648	0.0479377667429023	0.110209067885494	0.434971165827383	0.663583357021853	0.999939633922029
2410076I21Rik	17.0870347147746	0.427704798040906	0.385285715080249	1.11009773085364	0.266956914949612	0.999939633922029
2410089E03Rik	963.912760543224	-0.0831425076064833	0.118674148666856	-0.700594936137963	0.483555839524336	0.999939633922029
2410127L17Rik	290.829891175255	0.168502953292764	0.119667096406516	1.40809761707888	0.159102166559535	0.999939633922029
2410131K14Rik	297.66733260373	-0.0817728600109244	0.129306982105176	-0.632393229504123	0.527129956958491	0.999939633922029
2500004C02Rik	55.2340114476659	-0.124438282878933	0.250265754483232	-0.49722457287807	0.619030694859908	0.999939633922029
2510002D24Rik	350.740496171496	0.0548546584716458	0.117226538837259	0.467937201044536	0.639829499226083	0.999939633922029
2510003E04Rik	786.123574834033	0.135513563519848	0.0962636678100156	1.40773322482679	0.159210079699028	0.999939633922029
2510009E07Rik	60.8246541363729	0.0190615010688626	0.273447704110706	0.0697080311237335	0.944426049421846	0.999939633922029
2510039O18Rik	1622.25623088356	-0.0536721008564603	0.0818193791645991	-0.655982743996213	0.51183522712077	0.999939633922029
2610001J05Rik	547.037416768442	-0.022342542828159	0.149823513303213	-0.149125743587004	0.881454412569818	0.999939633922029
2610002J02Rik	1062.43388143183	-0.0978890167747151	0.0789478975863546	-1.2399192349314	0.215005268589428	0.999939633922029
2610002M06Rik	407.598529158813	0.138353877749455	0.107109161686328	1.29170908978476	0.196457908399643	0.999939633922029
2610005L07Rik	138.017117199228	0.185577128625637	0.177608712962344	1.04486500425788	0.296085366068557	0.999939633922029
2610008E11Rik	391.005396624102	-0.209374630483824	0.150188909309695	-1.39407517802853	0.163294903910882	0.999939633922029
2610015P09Rik	229.079013878171	-0.0760487368756485	0.15010369150655	-0.506641349805377	0.61240648954303	0.999939633922029
2610018G03Rik	1898.75436400322	0.0645118114327103	0.0875751264069005	0.736645370432798	0.461338036430363	0.999939633922029
2610020C07Rik	58.8592773696117	0.00614253822589364	0.296563996003921	0.020712353180635	0.983475114721355	0.999939633922029
2610020H08Rik	456.852987534065	-0.0720824045016187	0.156450607627534	-0.46073585519864	0.644988127358623	0.999939633922029
2610034B18Rik	7.88040839139066	-0.495757731502358	0.421536575646211	-1.17607287278065	0.239565756996546	0.999939633922029
2610035D17Rik	87.3704707260766	-0.18527625169632	0.248453252272111	-0.74571876198828	0.455837322995545	0.999939633922029
2610044O15Rik8	177.558516281878	0.276416238434843	0.170343645335366	1.62269768203355	0.104654047155473	0.999939633922029
2610206C17Rik	40.4261508060695	-0.231258451759025	0.235519465685855	-0.981908018029757	0.326145165309321	0.999939633922029
2610301B20Rik	440.275108870162	-0.0838958377715967	0.162333479843579	-0.516811675893581	0.60528762863757	0.999939633922029
2610306M01Rik	84.129116439959	-0.242455405407498	0.221817064003318	-1.09304217192177	0.274375284108964	0.999939633922029
2610318N02Rik	183.806570014802	0.235014963125728	0.193165482651153	1.21665092489714	0.223737058282411	0.999939633922029
2610507B11Rik	6972.03435909048	0.0684431229737507	0.121956178119589	0.561210789228212	0.574653848689035	0.999939633922029
2610507I01Rik	121.275043766822	0.0794261657776556	0.181335034163898	0.438007835297105	0.661380603585134	0.999939633922029
2610524H06Rik	274.54122790363	0.049839310710323	0.142343453730737	0.350134195876695	0.72623798859951	0.999939633922029
2700029M09Rik	1158.23763302854	0.0220517130388103	0.112989288645563	0.195166402967493	0.845262679827999	0.999939633922029
2700038G22Rik	119.061168904923	-0.157030211874812	0.249109771854659	-0.630365524024606	0.528455461845624	0.999939633922029
2700046G09Rik	31.5388749984033	-0.363148922567952	0.3176977061206	-1.14306435196639	0.253011873663579	0.999939633922029
2700049A03Rik	697.95729793895	0.22620260681363	0.118709140774592	1.90551970419152	0.0567125486012528	0.999939633922029
2700060E02Rik	3232.33764809743	-0.0210171549697464	0.0906463019389187	-0.231858934343605	0.816647581043382	0.999939633922029
2700062C07Rik	396.377672819368	0.213121587712292	0.125015451377039	1.70476197433813	0.0882388261127746	0.999939633922029
2700081O15Rik	263.166601084063	-0.0902057533987527	0.135022826820654	-0.668077802270944	0.504083930429944	0.999939633922029
2700089E24Rik	862.833440778952	-0.0167829083017256	0.0892700029170861	-0.188001655128359	0.850875353711787	0.999939633922029
2700094K13Rik	1969.27332258395	0.0822949922153273	0.166781535496351	0.493429875018315	0.621708877533167	0.999939633922029
2700097O09Rik	257.241579554956	-0.0960230493565411	0.154194428292393	-0.62274007186859	0.533455345241012	0.999939633922029
2700099C18Rik	239.044798478164	0.18147066879636	0.151361255903118	1.19892417457553	0.230557430770105	0.999939633922029
2810001G20Rik	82.8756570588484	0.0673393020539859	0.233977813596684	0.287802082679775	0.773498243043251	0.999939633922029
