	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Gpr146	1253.0946595985	0.418012443050763	0.156287883461815	2.67463116008539	0.00748115062653602	0.0902272105867071
Gpr15	779.867714839602	0.639642102481569	0.219739924320351	2.91090526430262	0.00360383268439847	0.0550549146654975
Gpr150	4.03517763662697	0.211936467790805	0.424204394913875	0.499609316480168	0.617350196557368	0.888228307037334
Gpr151	16.1755224049562	0.691595255313603	0.394706914643591	1.75217415671092	0.0797438659957217	0.374634738975271
Gpr152	4.16382552314821	-0.364897975459667	0.413121252247233	-0.883270888328188	0.377089928801182	0.757384871605455
Gpr153	10.3675452667674	-0.260591625311932	0.394083754728044	-0.661259496707154	0.508445911592271	0.840662845387011
Gpr155	114.537103483545	0.460553024067495	0.200254464713056	2.2998389810056	0.0214573441149922	0.176274238128811
Gpr156	1.95933592013256	-0.365414865155849	0.401798229930881	-0.909448668349558	0.363113341846622	0.745351678009714
Gpr157	39.2256276378303	-0.221664834039726	0.300952378786482	-0.736544548787206	0.461399366830902	0.816119210692874
Gpr160	51.0052288270816	-0.172956028318278	0.219610404696089	-0.78755844267773	0.430955030873118	0.796597884004527
Gpr161	10.4229215837985	0.446663034076991	0.417119028784553	1.07082871615454	0.284246452481487	0.676785791456235
Gpr162	72.9146445701564	-0.0348080790056907	0.253968696285116	-0.137056572384077	0.890986078671292	0.980286913769241
Gpr171	7396.68404801641	0.0267138091935647	0.116559924513444	0.229185196413572	0.818724977946703	0.951900678628567
Gpr174	2155.09689517851	0.809346756368944	0.102709770067239	7.87993932650326	3.27540085745337e-15	1.20822347727134e-12
Gpr176	3.90434692120438	-0.29784250890335	0.417814783263255	-0.712857756197886	0.475933781827432	0.825531226135503
Gpr179	79.8478329874562	0.19015806162774	0.260414880327102	0.730211965571575	0.465260629649045	0.818357466544313
Gpr18	1900.65323256924	-0.124486421402378	0.103583490818785	-1.20179789673396	0.229441840561528	0.617567290443891
Gpr180	481.913026774004	-0.231517850547958	0.14298000248419	-1.61923238582653	0.105397272310967	0.42790599938884
Gpr182	2.82291223929471	0.217311867472617	0.38316934811742	0.567143140599083	0.570616934928007	0.868385039630828
Gpr183	2084.94781134907	-0.459305331106051	0.123147063197902	-3.72973028490277	0.00019168484705859	0.0058685053176399
Gpr19	152.774433086467	0.175537142620599	0.18130901593164	0.968165547193655	0.332961698373315	0.720937237343045
Gpr21	12.7175062415363	0.402999440363641	0.385789413927872	1.04460989808027	0.296203303037231	0.687926713012143
Gpr22	23.4618713565563	0.321464141822541	0.376768139118513	0.853214771754954	0.39354021314484	0.769476688248553
Gpr27	1.80828913535243	-0.241203387997996	0.347529064187477	-0.694052419937679	0.48764933566359	0.830447984751282
Gpr3	43.9927776053426	-0.512921316318749	0.381053742465683	-1.34606030372459	0.178283069365985	0.547312771282771
Gpr34	48.6739668091093	1.45736691565151	0.307582766692893	4.73812928897485	2.15700184301899e-06	0.000131177287069178
